Gene1,Gene2,score
G19,G385,0.018124570305912975
G238,G50,0.018124238747886413
G123,G141,0.01811356835474652
G30,G253,0.01809671858017296
G382,G278,0.018086278198311267
G277,G315,0.018077483413992484
G243,G301,0.01804856372808801
G115,G355,0.018025083004145633
G238,G324,0.01800478057172876
G54,G280,0.01800249897704674
G373,G48,0.017987894773740187
G253,G118,0.01798379891729804
G130,G219,0.0179711134178608
G67,G133,0.017961978254731198
G47,G245,0.01795725898784653
G130,G221,0.017946314383640388
G54,G324,0.01791883346499286
G196,G71,0.01790925467881238
G395,G323,0.01790839467935272
G69,G92,0.017896503547908837
G391,G305,0.017894202456781055
G67,G69,0.01788187744917233
G212,G228,0.017866304956908885
G130,G124,0.017856001755205103
G150,G247,0.017852482216607513
G243,G165,0.01784781064449338
G359,G112,0.017834321335636324
G144,G372,0.01783385329325629
G47,G21,0.01781640616361487
G47,G256,0.017804118931481955
G80,G110,0.01780240015095491
G144,G8,0.017800781819518604
G302,G69,0.01779073541021642
G212,G126,0.017785971418243396
G19,G335,0.017784091834192224
G212,G150,0.01778053618408232
G130,G169,0.017749533767649164
G41,G291,0.017730635837525065
G170,G113,0.017729445471221003
G238,G102,0.017727360381546098
G398,G40,0.01772297307268564
G331,G143,0.017718533953177434
G302,G287,0.017704264793958036
G277,G86,0.0176916522751146
G54,G37,0.01764005684929776
G246,G352,0.017634940175248276
G395,G47,0.01762798920759493
G30,G115,0.017617996841843547
G41,G212,0.0176104900666091
G395,G310,0.01760322974766787
G46,G304,0.017602116316499924
G355,G247,0.01759544048937293
G246,G300,0.01757769004195317
G19,G144,0.017561199731052114
G80,G130,0.017545928978522106
G170,G397,0.01753544518238854
G46,G179,0.017534769415910964
G243,G237,0.01749164287712323
G150,G241,0.01748519726296774
G246,G258,0.017482044726049112
G302,G155,0.017463808405309644
G19,G325,0.01745951602064246
G391,G377,0.017441559596016558
G277,G165,0.01743870980543874
G102,G380,0.017422489124905988
G123,G168,0.017411956155158767
G19,G266,0.017397821873369225
G115,G164,0.017386186979385605
G115,G120,0.017378494304373118
G54,G65,0.017373227799261648
G246,G369,0.01736635996767369
G359,G196,0.01734147910832505
G130,G374,0.017340811938285558
G359,G168,0.017340721377058187
G130,G312,0.017339640144788983
G373,G199,0.017339580199603327
G262,G144,0.017338315422050846
G19,G81,0.01725965247274784
G246,G398,0.017249770245131968
G170,G69,0.017245097137117603
G47,G262,0.017239135534785857
G46,G155,0.01723621348252198
G1,G97,0.017233488242027976
G54,G278,0.017232901941072645
G262,G16,0.017225554760731735
G243,G324,0.01722502479314849
G355,G292,0.017224390274510216
G395,G343,0.017207668872389524
G54,G335,0.017185187091248305
G19,G77,0.01718312651199161
G393,G297,0.017151321164168967
G246,G145,0.017150423228246725
G46,G64,0.017142288592078114
G46,G278,0.01712431061732575
G30,G46,0.01712018479427131
G253,G130,0.017117750147729066
G1,G365,0.017107472381361916
G373,G52,0.017103990704282604
G302,G367,0.01710057071352898
G212,G204,0.017094484482043176
G238,G337,0.017093892966736062
G1,G126,0.017086473170708744
G46,G290,0.01708453887772527
G67,G300,0.01708397712256307
G102,G323,0.017060852533343343
G84,G294,0.017043907471022666
G382,G334,0.017042107688338817
G41,G63,0.01702778298653549
G395,G179,0.017022728814835277
G130,G334,0.017017501096417295
G355,G0,0.016974648294594868
G212,G167,0.016962417946131292
G19,G303,0.01694622006824472
G19,G128,0.016938394783718336
G243,G330,0.016927721654987772
G46,G241,0.01688301964862257
G123,G324,0.016852536367703036
G41,G281,0.016852261823935823
G398,G183,0.01683743364758175
G80,G78,0.016835909872658792
G355,G115,0.016831788010595386
G395,G123,0.016814981223019394
G150,G376,0.01680902857333358
G373,G229,0.016804661744177746
G262,G119,0.01679791407416506
G46,G369,0.016784281667013637
G373,G120,0.016779143498340462
G47,G141,0.016748570092678286
G395,G95,0.01673715438587358
G359,G190,0.016730394744655343
G196,G373,0.016718935446358385
G123,G79,0.01670786800727131
G19,G57,0.016705309484891115
G30,G390,0.01669939762122142
G373,G137,0.016691618054076037
G246,G76,0.016687729257348835
G277,G383,0.016685591963086763
G238,G315,0.016675746048662524
G395,G118,0.016672693261566347
G262,G335,0.016672618761431043
G46,G244,0.016658605596996445
G123,G258,0.016649959777892756
G243,G367,0.01662011463325903
G196,G208,0.016612816422464396
G84,G211,0.01660954923452712
G130,G5,0.0165899302574582
G67,G377,0.016584190627412496
G373,G119,0.016574303253828276
G130,G179,0.016573893819229024
G115,G162,0.016562574515236333
G19,G69,0.016560683221338593
G253,G79,0.016559932730506655
G130,G204,0.016545506231387452
G391,G92,0.016543508359745294
G212,G246,0.016540584580905238
G391,G165,0.01653853755867537
G373,G75,0.01653708716566056
G80,G332,0.016534569659286458
G302,G161,0.016498868924877258
G355,G374,0.016482983939301858
G1,G227,0.016482261308366237
G144,G316,0.016467591094443235
G115,G259,0.016457196071260942
G41,G204,0.01645168033571777
G196,G369,0.016442486332810757
G238,G141,0.01644079991028627
G382,G218,0.016439318382554136
G46,G301,0.0164224735467305
G170,G353,0.016407771231964588
G69,G52,0.016393602733350388
G30,G278,0.016384949907438464
G170,G174,0.016375854697048404
G277,G211,0.016374762025941403
G46,G42,0.01636416071146051
G54,G167,0.016345990343292205
G196,G57,0.016312731893434157
G395,G265,0.01630706284836243
G130,G92,0.016291685753588844
G391,G123,0.016286771424509412
G1,G329,0.01628001620376189
G196,G284,0.016246447221256233
G393,G133,0.016243940250081267
G67,G306,0.016239977955771173
G393,G391,0.016226297797347754
G331,G138,0.01622213460216901
G373,G211,0.016173485059963744
G1,G169,0.016170949796262497
G395,G327,0.016154522563011357
G212,G238,0.016138903157566248
G355,G398,0.0161340687545738
G238,G153,0.01613134074115566
G67,G206,0.01612294195386077
G1,G63,0.01611505366375245
G1,G204,0.016113863841359388
G382,G57,0.016110699530141562
G54,G86,0.016108790944629525
G19,G349,0.01610616806301482
G170,G324,0.016103702261057753
G253,G234,0.01609473300324757
G238,G262,0.016094654968391645
G277,G349,0.016092498655480653
G243,G335,0.016078665928806836
G1,G385,0.0160782114272246
G19,G314,0.01606706031143968
G196,G223,0.01605983168712749
G262,G165,0.016057862875405345
G243,G112,0.01603059120833255
G69,G366,0.016028427617469074
G130,G271,0.01601865385426831
G30,G398,0.016013807361335536
G46,G288,0.01601153128985372
G150,G69,0.01600521080002229
G54,G297,0.01599534669328613
G243,G299,0.015991288123345937
G67,G33,0.015990580521507133
G355,G379,0.015983862216596915
G302,G228,0.01598201747657929
G359,G62,0.015975249950154487
G243,G347,0.015963162422546962
G359,G324,0.015958984879182455
G84,G168,0.015957421679491532
G130,G125,0.015916895206695682
G180,G38,0.015903478562095237
G41,G130,0.015900527722037885
G123,G69,0.015900062406470516
G238,G41,0.01589289976375144
G243,G193,0.015844550555143853
G1,G144,0.015838540145779362
G54,G41,0.015784391292242593
G30,G233,0.01574663230763889
G102,G138,0.015741899816185498
G243,G396,0.01573498933907953
G398,G274,0.01571789539691315
G150,G47,0.015696335305175654
G238,G52,0.015686875811743675
G69,G283,0.015670509700697555
G69,G20,0.015660223626751242
G355,G289,0.01566021685492714
G243,G308,0.015646304564720576
G180,G120,0.015641677844349135
G395,G353,0.015632593350208245
G80,G377,0.015619400734412432
G130,G394,0.015618721746688307
G115,G180,0.015599949387069944
G80,G247,0.015577458593350819
G47,G121,0.015572715516000812
G180,G176,0.015570549452703772
G243,G240,0.015569145636267639
G262,G47,0.015556374567543496
G302,G296,0.015555027958712317
G243,G37,0.015554142444321649
G54,G308,0.015546959322045834
G355,G167,0.015538191873615645
G302,G229,0.015533542479301304
G67,G163,0.015494992008914549
G238,G250,0.01549260554165096
G180,G42,0.01548193647180271
G302,G204,0.015474041035708916
G196,G363,0.015470474052527106
G391,G315,0.01546277718503141
G331,G42,0.015459979945296354
G144,G237,0.01544837988629208
G395,G57,0.015442084520953983
G47,G218,0.015431458946905924
G54,G353,0.015429101653022984
G41,G39,0.015405036219383439
G80,G63,0.015400804218450751
G80,G306,0.015384871594209395
G393,G164,0.015382156724053124
G196,G259,0.015357645869259973
G30,G74,0.015350385759819687
G238,G138,0.015342523443233419
G243,G270,0.015341542410953198
G80,G241,0.015334283194811296
G243,G376,0.015334112635562745
G19,G52,0.015331126138512542
G212,G114,0.015325427106256923
G398,G335,0.015322374385068935
G30,G3,0.015315212198098047
G238,G394,0.015313743385811457
G238,G104,0.015311205224469215
G373,G111,0.015303506472840754
G30,G47,0.015288945085071727
G170,G204,0.015277351210370828
G373,G114,0.015264137782702386
G212,G218,0.015252462368020053
G382,G47,0.015251733175142931
G41,G364,0.015242332565864283
G395,G187,0.015225790353672351
G398,G359,0.015223144926739499
G1,G275,0.015211905584448309
G212,G92,0.01519533661669864
G398,G349,0.015169202901288786
G123,G397,0.01516173560540554
G54,G306,0.015158148245078468
G19,G58,0.015144403945148564
G359,G341,0.015143551425238225
G238,G149,0.015127752121498118
G144,G71,0.015126314162024396
G243,G79,0.015109874180305231
G238,G177,0.015105483686083915
G196,G87,0.015100231664182978
G170,G262,0.015098203281489399
G115,G391,0.015098140561452447
G144,G306,0.01509429305786028
G238,G378,0.015087476407611516
G30,G63,0.015074488532012199
G46,G177,0.01507357467500392
G1,G82,0.015070538782654016
G391,G42,0.015069296830514521
G359,G344,0.015068604325267555
G30,G258,0.015060333040629434
G180,G93,0.015056185016680587
G302,G387,0.01504538922731268
G69,G240,0.015039150467847637
G30,G277,0.015003419558378176
G130,G349,0.014979330001263641
G355,G69,0.014949559122234064
G355,G45,0.014948318656833853
G54,G338,0.014946435853113171
G262,G218,0.014936953299443376
G395,G133,0.014930585872218669
G47,G45,0.014928355850236372
G46,G316,0.01492751267322788
G277,G47,0.014926448648488175
G123,G223,0.014892043904765437
G102,G257,0.014891820944614179
G180,G190,0.014891752492133158
G393,G380,0.014884472399452023
G102,G265,0.014884406164395736
G212,G334,0.014874452447127345
G54,G330,0.014869552296069885
G359,G352,0.01485393538626728
G373,G160,0.014852310972781009
G393,G69,0.014843728437195454
G46,G119,0.014816331897351688
G277,G167,0.014801265232023297
G19,G390,0.01479836706588869
G123,G161,0.014798196813568046
G170,G4,0.01479649888490557
G1,G150,0.0147806370660543
G393,G335,0.014779487579840864
G115,G153,0.014778782560927677
G54,G210,0.014767150328380968
G395,G355,0.014758940918661964
G246,G230,0.014691082504204589
G80,G164,0.014669928074610095
G398,G19,0.014667814911901021
G1,G223,0.014665306734149546
G393,G58,0.014658790450465059
G243,G78,0.014658149426125554
G84,G98,0.014649004772830751
G180,G118,0.014611317009866596
G331,G334,0.014608831443111203
G373,G157,0.014607314193503036
G391,G194,0.01459859486078506
G1,G357,0.014582283382726333
G262,G338,0.014577389815713132
G47,G135,0.014573625858506148
G102,G379,0.014570253853879507
G355,G287,0.01456583422996685
G382,G97,0.014560982215518617
G262,G190,0.014557318334121772
G243,G275,0.014557240806958444
G302,G206,0.01455251291687805
G80,G62,0.014539451757218755
G1,G38,0.01452836971836511
G382,G225,0.014524283625500324
G196,G69,0.014521305152334546
G123,G155,0.014501469220135899
G238,G233,0.01448783194116189
G84,G369,0.014473957170198504
G47,G290,0.014424555930042007
G398,G308,0.014424423723741031
G359,G57,0.014417347208803687
G395,G114,0.014403757017073741
G398,G179,0.014388884545050426
G373,G76,0.014383744001869037
G359,G164,0.01438315677371483
G130,G324,0.014356708573556066
G243,G114,0.014337275537011522
G123,G167,0.01433053632643741
G355,G349,0.014325043764873938
G262,G84,0.014323325646569351
G102,G96,0.014318071087519646
G130,G338,0.014304840005975983
G67,G54,0.014304802766536534
G373,G86,0.014304419061147239
G46,G54,0.014303560708299287
G355,G99,0.014291044992038277
G170,G5,0.014278065034917516
G359,G266,0.014251304491441378
G69,G145,0.014234598664633807
G395,G377,0.014233200222918352
G359,G388,0.01423000875718419
G30,G257,0.014203271773021423
G238,G363,0.014200104684762339
G196,G219,0.014199406919010032
G19,G107,0.014194700346684144
G69,G270,0.01418849986411707
G180,G24,0.01418797898664418
G302,G118,0.014179598189543619
G69,G316,0.01417771740636374
G80,G140,0.014171737046086133
G212,G141,0.014170975246012532
G80,G151,0.014135850123778873
G355,G156,0.01413111910243494
G355,G276,0.014097177832737666
G69,G62,0.014091757053222548
G80,G304,0.014075455173041457
G331,G324,0.014071262203876084
G277,G294,0.014061226533597135
G243,G149,0.014044229761614211
G102,G238,0.014040440253838868
G69,G86,0.014036097261208871
G246,G201,0.014024693234510915
G262,G258,0.01400440137687857
G359,G241,0.014002657829875177
G123,G273,0.014001158213991297
G262,G256,0.013984046617265558
G373,G46,0.013963204332899118
G41,G374,0.013960406095026301
G246,G187,0.013954398950349528
G115,G89,0.013954320487725878
G41,G221,0.013950270822071356
G80,G191,0.013944767150236678
G212,G317,0.01394231837415505
G212,G390,0.013919436304387162
G253,G317,0.013917907866246942
G391,G91,0.013906211342631453
G1,G133,0.013900152958166493
G123,G276,0.013894806455712047
G54,G369,0.013877139717960951
G302,G223,0.01387490383363399
G54,G390,0.013864033756973274
G395,G41,0.01385495927924224
G196,G59,0.013843422358769605
G19,G297,0.01383267638225534
G47,G120,0.013815538041311082
G150,G242,0.013798833244554887
G69,G167,0.013792707918516237
G398,G75,0.013790803992098824
G84,G384,0.013788372960850698
G30,G170,0.013782556656270071
G238,G330,0.013773898803079887
G180,G206,0.013767710287891935
G253,G228,0.013746740094643772
G196,G388,0.013737423190786996
G180,G153,0.013722707353696323
G253,G41,0.013704766242050581
G19,G80,0.013702526629899354
G115,G54,0.013688842328431886
G54,G197,0.013686255969649811
G180,G117,0.013685945183430324
G41,G199,0.013684360280052113
G302,G128,0.01365610769141308
G150,G156,0.01365110473748346
G398,G251,0.013636688642942582
G115,G399,0.013632227785089178
G30,G141,0.013610961738288975
G80,G45,0.013604167341935688
G130,G223,0.013598976212622828
G67,G114,0.01357681657301657
G238,G260,0.01357264243669358
G30,G75,0.013571062201261972
G246,G308,0.013551821809405756
G150,G46,0.013549329573139812
G373,G273,0.013543562776504037
G84,G190,0.013536136622180922
G170,G251,0.013531969886920032
G54,G223,0.01351842531538723
G47,G330,0.013507413186374509
G302,G369,0.013489951812253348
G243,G311,0.013485507956343063
G243,G227,0.013396923182024774
G123,G392,0.01338464245957258
G253,G390,0.013366548983402754
G212,G27,0.01336640059136602
G54,G150,0.013353709442529726
G46,G212,0.013339029871217753
G238,G156,0.013334758466517355
G395,G338,0.013331710327122673
G30,G101,0.013319858504331466
G398,G304,0.013312632776864175
G373,G293,0.013303023502199585
G391,G321,0.013302545261691646
G1,G168,0.013295127007743119
G144,G129,0.01329378950188237
G115,G148,0.013292985384067157
G144,G251,0.013284796508297544
G130,G53,0.013276428634586016
G393,G315,0.013252601417871324
G47,G80,0.013240475074485808
G373,G238,0.013237486491243997
G238,G77,0.013237391403716353
G212,G178,0.013232614757485075
G115,G150,0.01323235244368439
G130,G282,0.013229498266467833
G80,G65,0.013215950601301724
G359,G257,0.01321033274736158
G359,G256,0.013191935282353316
G41,G304,0.01319028489417462
G123,G376,0.013190043429436207
G262,G375,0.01317764777694233
G243,G31,0.013171178613871622
G19,G279,0.013163004378303953
G67,G172,0.013148841396859956
G180,G32,0.013148000111493079
G355,G330,0.01312384643836402
G243,G168,0.013114470581026834
G46,G98,0.013114353052394695
G395,G273,0.013109261292853593
G30,G225,0.01308873769976051
G47,G88,0.013086758933641973
G80,G167,0.013082319240673747
G1,G228,0.013068229985325145
G54,G362,0.01304188402460988
G212,G242,0.013038081100457344
G170,G252,0.013029642546388559
G30,G181,0.013004628096535015
G46,G330,0.01299049228335325
G54,G341,0.012981471678541842
G130,G376,0.012973825061188132
G391,G142,0.01296849200563515
G19,G114,0.012953661330773962
G69,G238,0.01293812611003288
G331,G341,0.012926576423303887
G170,G92,0.012916788546298089
G47,G53,0.01290496122641216
G238,G349,0.012889855410759314
G196,G372,0.012868346367704314
G1,G318,0.012867966094534418
G262,G331,0.01285745650985709
G359,G119,0.01284984082355142
G302,G388,0.012847271136528823
G180,G85,0.01283966021634357
G262,G392,0.01283571603777853
G47,G242,0.012829080032373902
G30,G164,0.012826533764237369
G243,G228,0.012820604133913747
G277,G123,0.012807819588007932
G395,G315,0.012800931253200955
G69,G331,0.012799138645110078
G196,G148,0.012796808157723938
G123,G169,0.012795369299031273
G355,G361,0.012787676084189199
G30,G12,0.01277881155034559
G393,G97,0.01277325182623143
G47,G352,0.01277105904008749
G170,G89,0.012759775752695292
G47,G317,0.012751403824719926
G359,G174,0.012750319840668645
G393,G324,0.012746213370745302
G391,G253,0.012729692741759537
G30,G125,0.012719962817034915
G382,G336,0.012719806166574477
G180,G164,0.012699919797035865
G212,G78,0.01269207755162556
G54,G87,0.012683696498979755
G144,G0,0.012671407091298839
G170,G133,0.012669288662554649
G144,G93,0.012653401648617432
G47,G343,0.01263900415424131
G277,G168,0.012631405491852488
G69,G196,0.012627208592216305
G395,G373,0.01261976047833692
G30,G289,0.012617013308554113
G30,G155,0.012595865805284679
G1,G297,0.01255642075747005
G69,G380,0.012555336309734252
G41,G323,0.012554418241002577
G180,G378,0.012516033056146108
G355,G172,0.012510389334962423
G19,G218,0.012495699839009833
G359,G42,0.012491967623166695
G393,G80,0.012487570072310189
G398,G86,0.012487232323853098
G123,G87,0.012479791328483328
G69,G42,0.012449119148444626
G243,G167,0.012428340236292107
G393,G76,0.012425072540590068
G1,G76,0.012424984529903055
G302,G67,0.012383688390408445
G212,G340,0.01238295314530094
G262,G393,0.012377618556271008
G277,G75,0.01235917636288486
G30,G33,0.01235661949200092
G84,G336,0.012342555953837181
G123,G338,0.01234047149385556
G212,G239,0.012332954058355314
G212,G352,0.01232609642193469
G130,G165,0.012324927102676943
G115,G67,0.012318704369462953
G398,G114,0.0123124389732861
G243,G80,0.01231000277843006
G393,G364,0.012295437410700896
G1,G384,0.012289013308281554
G391,G144,0.012280081355654254
G170,G309,0.01227820638651313
G355,G134,0.01225988785897018
G1,G52,0.012254567818150663
G302,G353,0.012250666253263931
G277,G39,0.012241049325224518
G395,G92,0.012238740929896144
G196,G129,0.012238692394465511
G30,G37,0.01223198633083497
G41,G397,0.012224074511994892
G393,G283,0.012206606459367997
G196,G109,0.012194962752436922
G391,G256,0.01216727799701215
G80,G201,0.012149489687178043
G115,G339,0.012149389670567369
G359,G71,0.012146370082645477
G180,G86,0.012140330948518768
G102,G252,0.012134660846186328
G398,G276,0.012132377921609414
G395,G193,0.012126433809211391
G262,G242,0.012125641635596332
G123,G90,0.012123756943853516
G19,G89,0.012120958229184835
G130,G167,0.01211735544891987
G359,G34,0.01211294745613254
G212,G329,0.01211170736819335
G19,G354,0.012109031345476473
G19,G369,0.01210847709968435
G393,G37,0.012105402926706341
G382,G391,0.012103492896281327
G1,G364,0.012084268553659103
G373,G182,0.012079622900596929
G1,G196,0.012052841050855488
G144,G132,0.012051060109084744
G395,G156,0.012049389405644546
G144,G175,0.012015335914381045
G212,G297,0.012009972656669005
G67,G211,0.01199269572771186
G238,G301,0.01197380931295594
G243,G374,0.01197138415481419
G102,G321,0.011964353105485742
G331,G87,0.011962435473215016
G19,G283,0.011962312280431618
G19,G203,0.011959140183085106
G212,G309,0.011955032878687308
G123,G377,0.011951359600832781
G80,G193,0.011950216948346335
G41,G335,0.011947825637185133
G373,G284,0.01194462873188204
G47,G297,0.011942382823019876
G123,G242,0.011922351854600943
G41,G192,0.011920054656103601
G355,G83,0.011919295877069191
G84,G316,0.011917831155647957
G115,G134,0.01190716367855256
G30,G98,0.011905419976028776
G144,G22,0.011883432467717225
G115,G78,0.011871941143095987
G391,G243,0.01186430414510261
G212,G44,0.011858237742592443
G30,G144,0.011848470956916532
G130,G102,0.011846195678367963
G123,G334,0.01184141369300623
G373,G101,0.011827111778692327
G1,G130,0.011816047721644431
G19,G179,0.011799662853903499
G243,G206,0.011790745845413432
G359,G330,0.01177705139863059
G80,G32,0.011773971199915884
G30,G294,0.011745954401662193
G212,G284,0.011743691128118183
G243,G388,0.011742847272152523
G46,G297,0.011736752876059076
G46,G221,0.011725110450652526
G46,G75,0.011717017110334293
G123,G187,0.011714220379884718
G262,G67,0.011712496639946689
G212,G205,0.011697021410686473
G243,G255,0.011694742373968378
G102,G229,0.01167351606288157
G1,G67,0.01167040228721817
G1,G99,0.011654325987022988
G30,G45,0.011651026712326536
G355,G89,0.011648232930231227
G253,G223,0.011645014235905582
G359,G45,0.011638887553491677
G69,G296,0.01161736120794088
G302,G309,0.011602361770721423
G47,G203,0.011585424340340489
G355,G105,0.011548226406618269
G302,G217,0.011540052544137758
G196,G218,0.011539883885060775
G130,G139,0.011528457877668579
G19,G51,0.011522203887105308
G253,G187,0.011519437319609777
G391,G50,0.011512334062993304
G170,G208,0.011506246042884565
G84,G259,0.011498607055384392
G277,G314,0.011491112420527947
G30,G264,0.011489030535394277
G395,G140,0.011483633533323934
G19,G338,0.011477899090906622
G253,G54,0.011459225023781244
G212,G223,0.01145069798029466
G30,G140,0.011445894194432232
G1,G359,0.011429335571878177
G19,G307,0.011428351297476696
G355,G52,0.011419373335551625
G395,G192,0.011407285537032644
G67,G186,0.011404414000994526
G130,G371,0.011402015180707326
G102,G125,0.011401132565095333
G19,G1,0.011395890931185607
G196,G225,0.011392495820587462
G19,G239,0.011367989207534665
G30,G372,0.011366240773901061
G30,G183,0.011306497887467026
G130,G191,0.011300592576389993
G67,G156,0.011283961455456654
G123,G117,0.011283263375171954
G246,G375,0.011276331431056517
G130,G235,0.011274911398796942
G54,G240,0.011267833537650051
G355,G165,0.011263060942753842
G373,G297,0.011261983612689236
G54,G274,0.01126054049036894
G243,G283,0.011255063681039137
G262,G316,0.011250953770574862
G170,G100,0.011245834013561348
G253,G167,0.011238291767086933
G170,G194,0.011232895982370842
G67,G212,0.011214481132841236
G398,G85,0.011214110871714575
G180,G235,0.011208859574301792
G130,G331,0.011208358248628592
G80,G276,0.011180385622165924
G238,G206,0.011166160194513969
G67,G342,0.011165817593878274
G277,G278,0.011145063231723568
G123,G322,0.011125681952109723
G1,G153,0.011124664660757233
G355,G42,0.011114551052503405
G123,G211,0.01111057302750422
G395,G375,0.011099884491603144
G246,G71,0.011092672614037763
G277,G313,0.011082343152508542
G355,G22,0.011066572068117324
G355,G385,0.011061511605201569
G212,G53,0.011046994178279673
G170,G20,0.011043207438214579
G1,G352,0.011042849642068676
G1,G129,0.011038267852014293
G144,G81,0.01103278831728334
G398,G246,0.011020778254574481
G84,G114,0.011008170778497167
G382,G87,0.011006509823975483
G355,G369,0.010997044311938105
G355,G185,0.010991286232227934
G19,G95,0.01098442245795974
G373,G318,0.010965894287292346
G1,G84,0.01096275265872882
G130,G300,0.010957932951367974
G150,G61,0.01093296880978678
G393,G40,0.010931787887635325
G391,G196,0.010929692594671692
G1,G212,0.01089578784231109
G54,G185,0.01088792969509561
G170,G26,0.010883390371610265
G359,G145,0.010834193771157775
G331,G352,0.010817114466686789
G359,G265,0.010815455801984173
G102,G137,0.010814794591898352
G123,G25,0.010798813289479098
G398,G315,0.010795885885298173
G46,G129,0.010791516168320553
G262,G136,0.010784748761714237
G382,G338,0.010712994583400345
G46,G196,0.010703274873078955
G102,G79,0.010691845380431025
G253,G91,0.010689452343500189
G19,G87,0.010687261905003805
G69,G287,0.010683595111262073
G102,G391,0.010675702170352533
G19,G120,0.010667495593768284
G54,G78,0.010663643645571853
G1,G383,0.010648964399392861
G41,G210,0.01064031573502107
G1,G303,0.010635963864178265
G243,G54,0.010618377106161397
G243,G350,0.01060757892599995
G170,G388,0.01060038580967652
G382,G276,0.010591920243203448
G170,G297,0.010566959533306247
G69,G342,0.010556798996196923
G238,G85,0.010549685775841783
G243,G87,0.01054507286600355
G355,G86,0.01053596073271141
G130,G87,0.010535668725203486
G80,G223,0.01053501086859713
G395,G257,0.010478058114948528
G180,G223,0.010469717058861717
G46,G249,0.010465421601171365
G391,G88,0.010464561275249036
G391,G332,0.010462458512609178
G30,G165,0.01044264843172852
G391,G276,0.01044117196012255
G41,G165,0.010438327690757476
G382,G167,0.01042674000285343
G123,G218,0.010425695397347653
G238,G257,0.010417554534563708
G30,G352,0.010417072817372131
G1,G367,0.010416812303940742
G180,G337,0.010415077435209183
G212,G259,0.010408647819260375
G212,G183,0.01039630937169287
G196,G342,0.010393023092912498
G393,G229,0.010391890398419118
G262,G299,0.010369242794952646
G395,G266,0.01035802964441233
G359,G87,0.010352675072389052
G196,G294,0.010352443365279226
G19,G48,0.010344538796847519
G355,G191,0.01033994020194436
G115,G198,0.010325560456510573
G1,G298,0.010314132846780559
G170,G139,0.01031299994062539
G130,G24,0.010289595341651255
G359,G39,0.010283293630983556
G150,G168,0.010270857549007334
G102,G218,0.010270448338553104
G19,G334,0.01026932767046336
G1,G167,0.010265637019326642
G46,G71,0.010263907646669818
G359,G114,0.010258433287840003
G395,G240,0.010253472752276529
G391,G39,0.010248443790216798
G130,G340,0.010219247072655806
G1,G184,0.01021904348775597
G398,G285,0.01021098752942258
G212,G265,0.01020977677895369
G277,G340,0.010208437294447342
G373,G37,0.010206368056681014
G115,G183,0.010196394629989662
G395,G79,0.010186425262693685
G30,G369,0.01017463974464143
G180,G340,0.010167684429002538
G41,G358,0.010163865472318819
G359,G342,0.010161687029072615
G144,G99,0.010138433043814538
G102,G283,0.010137333123828085
G80,G150,0.010127526859739028
G398,G302,0.010105644067064615
G54,G16,0.010092138470655973
G54,G81,0.010091149990636428
G391,G155,0.010085939309149472
G170,G212,0.010080682768333859
G1,G379,0.010076167281294535
G393,G162,0.010062837741926432
G373,G359,0.01004778026267239
G391,G71,0.010031830157608113
G19,G139,0.010025692171213373
G238,G280,0.010000586239100995
G80,G329,0.009994302504323779
G19,G12,0.00999115664734123
G115,G392,0.009989505625685784
G243,G378,0.009978639403887038
G262,G145,0.009968395207673009
G19,G86,0.009965284659753257
G19,G155,0.00996522157246197
G393,G296,0.0099635695926742
G102,G315,0.009963493690739261
G196,G54,0.009959495268748411
G170,G304,0.009953245193001416
G170,G41,0.00993361597870087
G19,G237,0.009918862223087813
G243,G86,0.00990778496722207
G359,G78,0.009903427866554768
G69,G280,0.009900690693283948
G150,G212,0.009893188055434321
G398,G149,0.009892526604902058
G355,G378,0.00989057314442885
G391,G75,0.009889601639777493
G373,G87,0.00987730169688765
G102,G8,0.00987231241557994
G180,G275,0.00986204046421725
G359,G104,0.00985885477109296
G359,G331,0.009856570479658933
G170,G138,0.009853052469982748
G277,G273,0.009849050134968881
G67,G79,0.0098425253870624
G393,G242,0.009840312089373943
G54,G276,0.009835254890367892
G373,G295,0.009826626763789148
G180,G167,0.009823282578900257
G144,G308,0.009817667128393631
G212,G74,0.00980076141481262
G238,G181,0.009796692797346285
G395,G391,0.0097784742081417
G67,G297,0.009775290657012659
G41,G105,0.00973687519342388
G1,G176,0.009732963441760674
G238,G275,0.009729380539434281
G196,G271,0.009723589650844744
G246,G135,0.009716183692165745
G130,G341,0.00970742758116555
G393,G330,0.009701700618694506
G115,G95,0.009689516403404583
G212,G316,0.009686964805316112
G331,G307,0.00968144517834843
G123,G191,0.009678549575476925
G243,G224,0.00965072426008073
G30,G191,0.009642126573370735
G277,G391,0.009641653818567034
G180,G282,0.009640450629051148
G212,G145,0.00961729611820833
G262,G398,0.009609324311510792
G395,G216,0.009609111671996733
G246,G276,0.009603450033542987
G246,G148,0.009583383148072652
G262,G25,0.009580390510555871
G123,G330,0.009575680339756601
G393,G165,0.009572995341217347
G123,G297,0.009564127966686611
G373,G204,0.009559358130850057
G47,G185,0.009556935657370369
G243,G278,0.009537721592003293
G243,G383,0.009533831094406899
G395,G96,0.009528818449535962
G19,G241,0.00951786460420126
G170,G224,0.009517110793757553
G170,G30,0.009515358657272818
G150,G119,0.009502653587977847
G47,G150,0.009498705305271193
G395,G145,0.009492629156225361
G243,G145,0.009486036462313135
