Gene1,Gene2,score
G253,G75,0.018775853750764376
G302,G86,0.01875770704703103
G144,G214,0.018737099341114186
G46,G341,0.018723419100299024
G355,G8,0.01871608223347674
G30,G315,0.01868378004501977
G115,G219,0.018655853369971925
G196,G53,0.018651424168079384
G243,G216,0.018614034894270135
G150,G279,0.018603550081688985
G115,G145,0.018598486660184946
G47,G298,0.018591000537792758
G170,G188,0.018577858090816027
G180,G307,0.01857002067233489
G144,G131,0.018562345143688347
G30,G137,0.01853729971219177
G246,G53,0.018536461005732252
G355,G39,0.018520820251863558
G69,G342,0.01850685091489243
G243,G91,0.01849659623960935
G243,G142,0.018493373358991393
G123,G196,0.018492465381548348
G30,G40,0.018488672888221307
G180,G183,0.01848779431912917
G393,G398,0.018462322597664012
G47,G288,0.018460187117610313
G19,G196,0.01845275188281144
G398,G66,0.018451538714712903
G80,G259,0.01844566531670148
G212,G272,0.01842233934998227
G246,G271,0.01840242577173863
G84,G322,0.018377898105327736
G395,G192,0.018364621939887103
G123,G53,0.018355862793836927
G382,G169,0.018338643303308075
G395,G132,0.018327618220752344
G67,G341,0.018324943524178433
G243,G332,0.018322045758880776
G243,G156,0.018315458849820658
G115,G43,0.018287711601631215
G41,G141,0.018276535564514612
G238,G374,0.01826882148765399
G238,G283,0.018254490492298325
G84,G53,0.018224295818477648
G398,G179,0.018221361431421612
G144,G76,0.018215801159052802
G30,G153,0.018212773068708974
G212,G271,0.018212488582850433
G144,G33,0.018209061053165443
G238,G141,0.018198579035352616
G102,G265,0.018193580135997686
G47,G121,0.01817482830940871
G243,G275,0.01816299929286813
G84,G129,0.018161475814013825
G277,G300,0.01815768687803318
G69,G283,0.018126515274205127
G123,G204,0.018077466534788117
G395,G63,0.018077125413214726
G102,G344,0.018066989862643365
G30,G180,0.01806083677228276
G180,G292,0.01804794460067168
G80,G319,0.01804055627384098
G243,G78,0.018035237534861324
G359,G98,0.018027121040140925
G130,G312,0.018022581373037888
G30,G331,0.01801257793662988
G393,G54,0.018004174191591428
G246,G365,0.01799241256631352
G243,G296,0.01799226490563506
G115,G96,0.01798699072671736
G54,G330,0.017982686181153867
G277,G66,0.01798080467813036
G130,G42,0.017980098489965627
G243,G203,0.01797264747541167
G30,G164,0.017964291479098456
G393,G371,0.01795522372391278
G393,G67,0.017927559365123483
G46,G244,0.017927089067219612
G69,G99,0.017918219828499227
G395,G206,0.017882806091558817
G19,G223,0.017878322501273747
G84,G226,0.017866962385519315
G130,G210,0.017863703959139783
G302,G69,0.017855271923682886
G302,G242,0.017848938535837022
G30,G48,0.01781562711035498
G30,G187,0.01780864633499976
G382,G312,0.01780859657378156
G144,G129,0.01779803608630459
G246,G173,0.017768726483367206
G243,G126,0.01775933044158874
G1,G71,0.01773351006386308
G47,G336,0.017720197563218604
G69,G289,0.017719589314103765
G331,G278,0.017708471273202353
G395,G371,0.017702787780751104
G19,G39,0.017696506340200882
G102,G19,0.017690716563873724
G80,G291,0.01769005304608524
G331,G179,0.017682349517393142
G150,G168,0.017666533916503968
G262,G370,0.017664872486213977
G170,G42,0.01765195866542145
G30,G169,0.017650064764591186
G243,G65,0.017637857470658658
G19,G187,0.017631702905852566
G54,G204,0.017626389510102092
G1,G77,0.017624414558307128
G144,G212,0.01761707676389168
G238,G299,0.017605293731224658
G46,G196,0.01760449980312148
G277,G211,0.017596921799385906
G398,G312,0.01759188751263853
G46,G204,0.017589670609456917
G115,G182,0.017569666699712196
G393,G315,0.01756833800027749
G382,G335,0.017549502093464037
G373,G192,0.01754372243995092
G398,G274,0.017538994171519245
G84,G336,0.017536241554102494
G19,G277,0.017527157456730162
G277,G312,0.017517772672589665
G382,G57,0.017505765149689878
G115,G59,0.017493497549503068
G391,G39,0.017486011990201965
G243,G352,0.01748027845865719
G243,G310,0.017462945402171477
G69,G88,0.017460023807654254
G115,G21,0.0174522082782521
G355,G110,0.017443338335439852
G180,G67,0.01743750984856938
G246,G81,0.017437030161569028
G212,G267,0.017427827442323823
G67,G230,0.01742561863923954
G359,G75,0.0174160655490972
G54,G205,0.017403690352771686
G359,G225,0.017387256175348975
G238,G192,0.017386710821898077
G170,G153,0.017376844258327383
G382,G191,0.017358997831714962
G180,G310,0.017354855434645825
G84,G271,0.01735453974325976
G355,G167,0.017337822286079857
G212,G306,0.017330299181021303
G302,G341,0.017326180410859482
G115,G371,0.017320586565035795
G302,G260,0.017312327039832792
G246,G188,0.01729756723513351
G355,G78,0.0172963313652582
G243,G355,0.01728515526565988
G302,G343,0.017274964695442235
G30,G260,0.01726331558338582
G196,G259,0.01725883781242113
G262,G21,0.017251835695821824
G393,G122,0.017229369254937392
G253,G112,0.017224015387929864
G395,G317,0.017221287170562927
G391,G207,0.017213558262289656
G262,G98,0.01720630212697101
G80,G89,0.017203862630327443
G46,G122,0.017196327098169206
G393,G97,0.017184543018497936
G359,G221,0.017166926964998157
G212,G26,0.01715232009768862
G80,G243,0.017150136029834697
G393,G278,0.017149186744484
G80,G66,0.017132972440538595
G196,G267,0.017126651665654025
G395,G149,0.017123633774297927
G80,G140,0.017115167352714785
G373,G210,0.01711173583550589
G246,G112,0.017108704419071336
G30,G313,0.01709475960672031
G69,G303,0.017086978031549967
G30,G200,0.01707740115733409
G80,G398,0.01707438068750701
G84,G256,0.017066481650315976
G130,G39,0.01704409111364088
G69,G104,0.017042997110799735
G331,G385,0.017028683383298118
G331,G288,0.01702493876922133
G373,G397,0.017021239218702175
G302,G350,0.01701045663863275
G355,G189,0.0170019357572082
G123,G386,0.017001756205399392
G373,G312,0.016996837746247023
G69,G218,0.016974799248773112
G382,G234,0.01696632884335446
G355,G390,0.01696316857286751
G115,G225,0.016959550058539764
G246,G204,0.01694266495282129
G277,G193,0.016926474093498255
G30,G391,0.01686602495460536
G262,G347,0.016864187283642203
G393,G218,0.016854973231234
G196,G280,0.01683522839964699
G246,G363,0.01682159908613179
G238,G179,0.01679602475096742
G262,G199,0.016777087728456437
G398,G165,0.016774303282862515
G212,G53,0.016761361854487983
G46,G241,0.0167426375845718
G41,G102,0.016727920655968093
G19,G65,0.016720698754232044
G170,G102,0.01671592998498535
G246,G158,0.016712619179952704
G69,G273,0.01669363738505955
G69,G253,0.01668506241117043
G30,G2,0.016658925620898823
G395,G273,0.016604026754965882
G331,G293,0.016595074289396244
G355,G86,0.016594913133605782
G246,G76,0.016587409845530296
G180,G84,0.016572723250115676
G130,G316,0.016555030323140145
G395,G212,0.01655432427226316
G144,G109,0.016553003197365662
G102,G48,0.016550106879532053
G196,G99,0.016542034295557312
G277,G373,0.016529201416585537
G123,G331,0.016512846836125736
G30,G104,0.016502580935827377
G30,G41,0.016495260043142123
G19,G306,0.016493901127891772
G115,G148,0.016487742061037976
G277,G165,0.01646475404827212
G54,G100,0.016447623939865402
G144,G273,0.016447613930487215
G67,G352,0.016442992923407507
G80,G110,0.016397922547625052
G355,G134,0.016385252636807665
G69,G179,0.0163718411850977
G1,G67,0.016368779572273555
G115,G263,0.016366770939441493
G84,G221,0.016365582791026248
G382,G84,0.016351626532953967
G331,G349,0.016320962999971295
G243,G349,0.01631921769768699
G46,G109,0.016311964753132943
G115,G203,0.01631019421390984
G46,G189,0.01630974733039644
G393,G77,0.0162822021191954
G355,G133,0.016245578128140092
G243,G241,0.016222619268851095
G277,G324,0.016175439126453056
G1,G378,0.01617356510777894
G46,G384,0.01615192234934265
G123,G188,0.01614422502355889
G1,G65,0.016132610968925685
G19,G238,0.016131948821444177
G393,G164,0.016107563961661756
G302,G150,0.016102866698413182
G19,G143,0.016101191621539557
G302,G46,0.016090229619344865
G393,G39,0.01608874375054542
G382,G373,0.016083741106091773
G19,G66,0.01606677803939771
G115,G264,0.01605708002012647
G359,G245,0.016053956205516758
G243,G324,0.016040295446706654
G243,G353,0.016027079566563476
G196,G276,0.016024070459033535
G355,G340,0.01602189047754922
G393,G280,0.01598100727977589
G355,G336,0.015976275894378063
G359,G52,0.015956410843641838
G54,G150,0.01595135819053302
G395,G57,0.01594792883563933
G395,G257,0.01592780009221971
G1,G216,0.01592204430800914
G123,G95,0.015904399357509348
G382,G87,0.015898984573619393
G355,G179,0.01589183070218636
G170,G65,0.015877777509928158
G46,G118,0.015876808764796163
G253,G99,0.015869545467082385
G180,G204,0.015847006164752785
G393,G179,0.015837888972414504
G1,G48,0.015834205287944454
G302,G47,0.01580099018337945
G359,G62,0.01577467723148164
G150,G126,0.015773825675229586
G391,G256,0.01575218927092053
G331,G302,0.015729944496055165
G170,G159,0.015712624631375995
G262,G157,0.015710143580274595
G395,G158,0.015670341291224806
G393,G308,0.015669642549590766
G359,G333,0.01566744676615119
G67,G375,0.015665093322582285
G382,G204,0.015645888404885122
G246,G148,0.015608542107435841
G69,G48,0.015607370198767873
G196,G102,0.015606816404732826
G395,G390,0.01559497968707875
G243,G204,0.015592713113727417
G123,G91,0.015579335449650816
G1,G228,0.015574417753884795
G170,G281,0.01557269947569263
G69,G129,0.015572173315455615
G47,G62,0.015549843339937724
G123,G335,0.015547411778199835
G19,G287,0.015543497075956772
G123,G54,0.015521483707378117
G80,G236,0.01551976990408873
G212,G229,0.015518404500227095
G19,G316,0.01551518745893269
G373,G129,0.015503613259636811
G395,G362,0.015492642581658465
G130,G73,0.015489981688232573
G395,G302,0.015489009362273397
G359,G247,0.015487895565354452
G243,G132,0.015477514837580038
G391,G228,0.015468025360796403
G262,G394,0.01546324224269387
G123,G312,0.015452771688076211
G212,G87,0.015437339598729699
G80,G163,0.01543411420197787
G54,G352,0.015417702918365778
G123,G163,0.015411944385218382
G80,G332,0.015410666033779927
G391,G71,0.015408013608618765
G170,G205,0.015407876130602387
G130,G169,0.015407615666339101
G277,G167,0.015376640715062784
G398,G41,0.015365783211362921
G253,G167,0.015364682009464836
G30,G284,0.015361362521400489
G243,G196,0.015350396888553962
G246,G124,0.015332437485031367
G54,G316,0.015313354203426777
G1,G92,0.015312659515704333
G47,G168,0.015312172988814252
G123,G349,0.015308809010708815
G398,G47,0.015297733082594245
G243,G390,0.015284745425925075
G246,G256,0.015279421191055208
G262,G228,0.015256859630523548
G359,G267,0.015255264432558653
G123,G352,0.015250466692616524
G144,G306,0.01523298914625093
G1,G168,0.015225710148399765
G1,G40,0.015204528045570428
G115,G391,0.01520420557598132
G170,G156,0.015191168592598923
G115,G124,0.015189073707555602
G41,G292,0.015185865186755854
G373,G247,0.015185436713734068
G393,G336,0.015180395045618925
G30,G26,0.01517956891799873
G246,G352,0.015176554396551856
G115,G315,0.015170250164340315
G262,G316,0.015160132594454631
G102,G67,0.015145061812742007
G115,G33,0.015138640223120888
G123,G77,0.015137590437926354
G243,G312,0.015137431758123147
G1,G306,0.015131708993568669
G67,G206,0.015126568444762178
G69,G320,0.015120066178796845
G67,G397,0.015113433126563741
G19,G188,0.015097643984817576
G331,G99,0.015093841181621576
G19,G134,0.015089855410756655
G246,G397,0.015087520673768715
G382,G101,0.015082244079818553
G246,G242,0.015068991487870137
G391,G308,0.015047019481864217
G393,G389,0.015044829375563753
G150,G118,0.01503191513027409
G253,G129,0.015030109223360483
G41,G192,0.01502886122574297
G373,G384,0.014996118790376906
G30,G189,0.0149907147373289
G102,G364,0.014990297259106389
G238,G165,0.014970490605242484
G102,G217,0.014962895569736692
G80,G251,0.014956547794708987
G54,G78,0.01493905796651724
G238,G334,0.014894827474020655
G238,G278,0.014843543916071691
G1,G128,0.014819587304118892
G359,G331,0.014819218948547666
G302,G57,0.014803771957285938
G30,G178,0.014788126765252672
G130,G268,0.01478780638443034
G238,G330,0.014779088052855646
G115,G318,0.014763692658194525
G144,G274,0.014763364324744538
G170,G299,0.01475286519701461
G391,G277,0.014717150930754208
G359,G190,0.01471704881556412
G331,G355,0.014712271604954738
G373,G306,0.014703256045286633
G238,G161,0.014684212224635368
G331,G204,0.0146662171280178
G46,G312,0.014655379193569532
G30,G21,0.01465446256859216
G238,G267,0.014651758933650061
G102,G307,0.014650808108904165
G359,G21,0.0146445442560059
G130,G331,0.014641022559032428
G243,G279,0.0146383663678098
G144,G59,0.014635138798894082
G393,G299,0.014634848384291216
G355,G398,0.014627801637365365
G80,G58,0.014622850496406117
G277,G330,0.014622529356533687
G150,G352,0.014619751542450876
G30,G263,0.014614638507980735
G123,G242,0.014590620161744464
G277,G395,0.014589389184783481
G30,G89,0.014583594473901262
G30,G343,0.01458341447276979
G243,G157,0.014580099945710467
G170,G253,0.014573869999917442
G102,G92,0.01457008494776877
G46,G229,0.014558873256598132
G170,G229,0.014547324291148472
G395,G179,0.014543976786278189
G262,G256,0.014540026971884085
G180,G158,0.014484383894853
G54,G217,0.014481214378443331
G30,G46,0.014479191025093437
G373,G159,0.01446327890519499
G331,G273,0.014460252918608946
G19,G4,0.014453494334691033
G123,G210,0.014451443892088425
G302,G232,0.014409534715579563
G84,G393,0.014408104036387814
G30,G246,0.014405490906729334
G19,G158,0.014403891338754755
G123,G300,0.014393863817541874
G115,G336,0.014377220889578136
G262,G212,0.01437150151334076
G115,G300,0.014335447436658731
G373,G303,0.014310632176440935
G19,G86,0.014281712099553846
G47,G339,0.014272592295125744
G1,G139,0.014272218797040999
G196,G334,0.014261995373948927
G46,G184,0.014226854397685465
G398,G141,0.014205398029724536
G243,G369,0.014203951503000814
G170,G141,0.014197786629406624
G246,G318,0.014196434143379552
G391,G321,0.014194218556392232
G359,G91,0.014192855379948095
G1,G204,0.014186180474844686
G277,G363,0.014184082481782823
G212,G168,0.014180766428706831
G170,G303,0.014166560860568177
G54,G223,0.014136713825939534
G130,G235,0.014126815134112833
G123,G234,0.014091112166332492
G395,G265,0.014084154862166468
G382,G187,0.01408165325366216
G170,G39,0.0140588487208115
G302,G48,0.014029738972236971
G355,G165,0.01402452659211302
G302,G71,0.014016035633972662
G243,G1,0.014009387480386326
G19,G70,0.014007982760652779
G253,G363,0.014002928982228352
G355,G51,0.014002517754729674
G46,G52,0.013985546907284915
G355,G32,0.013984850312580906
G393,G211,0.013975801305645158
G54,G284,0.013964599410127454
G395,G283,0.013961778192435721
G170,G204,0.013956282285290444
G102,G329,0.013939472637451388
G243,G373,0.013935214288005024
G277,G269,0.0139308186808208
G69,G157,0.013922386808145032
G243,G111,0.013922370962966425
G238,G71,0.0139114450017815
G80,G81,0.013910273158873426
G359,G51,0.013899732852805588
G123,G259,0.013876355095975096
G262,G52,0.013873642137097374
G395,G363,0.013869775500951753
G395,G150,0.013869273028656766
G395,G165,0.0138663378772559
G395,G3,0.013863428352986871
G115,G169,0.013856992149489315
G47,G245,0.01385101058653411
G196,G100,0.013845348625529247
G373,G280,0.013838219113115391
G69,G18,0.01383414538343028
G123,G377,0.0138330989488335
G130,G57,0.013829976572546449
G393,G295,0.01379517861106648
G1,G251,0.013786732441933045
G391,G322,0.013786418275351705
G382,G100,0.013782979004929696
G80,G397,0.01377074121180577
G150,G179,0.013756543508994162
G170,G198,0.013756294657472315
G123,G111,0.013753366546605396
G180,G122,0.013751775583461877
G30,G194,0.013723065968377333
G395,G399,0.013721161554324408
G382,G308,0.013720880309674582
G359,G315,0.013719716347307412
G355,G314,0.013717071936397048
G47,G105,0.013705695615725572
G253,G41,0.013692589848402964
G355,G397,0.013674315883524336
G398,G39,0.013644682673642494
G359,G354,0.013642132006195993
G302,G331,0.013640858077837492
G238,G48,0.013625481403675282
G30,G83,0.013623338845304157
G1,G111,0.013614709236877534
G30,G165,0.013579936820834622
G30,G7,0.013579041556752224
G30,G219,0.013566489008512317
G102,G242,0.013558594507289655
G115,G368,0.013557628325982408
G355,G321,0.013553140514378177
G277,G267,0.01355249224420646
G1,G250,0.013551302840896841
G47,G335,0.01355037994906784
G54,G53,0.013549122816107567
G355,G262,0.013544262170415065
G382,G246,0.013541555481343198
G1,G99,0.01353898811349842
G150,G46,0.01353553530584925
G130,G296,0.013529503604772985
G359,G371,0.013506426473840094
G382,G260,0.013500779525422751
G238,G317,0.013499114841069651
G19,G58,0.013494305523189896
G243,G367,0.013449797680338028
G170,G116,0.013446535974718045
G395,G123,0.013438293886930512
G69,G240,0.01343094713512688
G238,G109,0.013428550313073134
G243,G173,0.013426631505163725
G393,G203,0.01341791696237419
G130,G142,0.013412666080543112
G30,G240,0.013408852365582464
G1,G276,0.013405441705611428
G395,G270,0.013402175553795557
G123,G192,0.013386169656254596
G46,G187,0.01338001526590537
G19,G307,0.013367921374024514
G373,G237,0.013360438263842908
G243,G316,0.013355874821301975
G1,G368,0.013355671724217803
G130,G86,0.013336282916129115
G30,G316,0.013334154344869254
G30,G247,0.01333295180922742
G253,G84,0.013330016181397175
G253,G65,0.01332853181761795
G170,G341,0.013327158284575369
G359,G99,0.013325449722084139
G84,G370,0.013321688834142392
G398,G87,0.013301827398350771
G391,G287,0.013296425885293433
G355,G198,0.013283731382389835
G373,G188,0.013281321933367563
G1,G320,0.013276892392753016
G243,G278,0.013269980109556996
G355,G89,0.01326986077861153
G243,G187,0.013268434437423676
G41,G212,0.01326792971933241
G102,G6,0.013265439066222356
G170,G67,0.013263815596128246
G238,G356,0.013261771017211016
G41,G335,0.01323767797086628
G359,G357,0.013237672285612068
G395,G92,0.013230027156142597
G302,G92,0.013224106635182878
G395,G260,0.013212262704567573
G69,G335,0.013190396472232468
G1,G245,0.013178333992541851
G212,G278,0.013177990655778682
G46,G179,0.013173169093428777
G1,G232,0.013160141390370462
G30,G371,0.013148834647678898
G382,G363,0.013141954470089687
G130,G37,0.01313449332261084
G382,G223,0.01313124104618503
G243,G217,0.013126287282466797
G393,G145,0.013105811669891776
G19,G312,0.013105502756879883
G373,G204,0.013095741586921422
G1,G190,0.013078107904847477
G130,G340,0.013074396347692592
G391,G314,0.013071823651531728
G170,G367,0.01306278358280232
G246,G278,0.013049912018406329
G144,G114,0.013040304136257896
G123,G397,0.013037322940204044
G80,G118,0.01303699546989015
G144,G143,0.01302733634675221
G246,G367,0.01302037483526583
G395,G118,0.013012314722425478
G69,G247,0.013005526895002645
G69,G388,0.012995235114810655
G355,G242,0.012987701912258051
G69,G316,0.012982988648796615
G262,G47,0.012975263200013264
G391,G210,0.01297185869068404
G67,G330,0.012964450930114585
G84,G250,0.01295295898683188
G1,G81,0.012945925031137758
G212,G330,0.012921377684702334
G115,G76,0.012920578768993631
G115,G97,0.01290125792683966
G331,G324,0.012897879002499363
G355,G75,0.012897658325800566
G302,G398,0.012895099974882168
G30,G205,0.012884759293316662
G398,G149,0.012880395892162139
G30,G314,0.012873918239955952
G243,G77,0.012870304870846574
G84,G49,0.012866952918278135
G395,G393,0.012857962189012327
G130,G90,0.01285106324707281
G355,G211,0.012843897698051339
G102,G118,0.012829878332550948
G246,G211,0.012803952412210912
G102,G338,0.012799910838737771
G150,G397,0.012794925154554701
G123,G276,0.012791625507251964
G123,G218,0.012791012626856155
G41,G52,0.012772567147175298
G30,G295,0.012755799760428418
G243,G323,0.01274811092237807
G46,G207,0.012742218164132686
G30,G333,0.012739593858435596
G262,G255,0.012734709751716797
G41,G142,0.012727734526351467
G243,G133,0.012720882629869389
G331,G317,0.01272044101793543
G30,G35,0.012716671838653515
G355,G363,0.012714238719034612
G359,G330,0.012713593356212707
G196,G210,0.012703381594228985
G69,G353,0.01268176596641353
G359,G116,0.012676631919875617
G355,G366,0.012674025978897094
G46,G92,0.012668053040436097
G84,G98,0.012664074979535977
G84,G111,0.012662180407430168
G373,G344,0.01265812144321242
G80,G283,0.012656256716836435
G30,G276,0.012645206570361403
G212,G376,0.012631645171828382
G19,G152,0.012621911698488392
G393,G99,0.012618646449974569
G1,G129,0.012618645970174935
G80,G9,0.0126134231732788
G30,G118,0.012592194222777721
G30,G283,0.012588886946414912
G123,G373,0.01258120984413015
G243,G227,0.01256274082741319
G123,G284,0.012550866476727984
G41,G179,0.012542656545317665
G391,G221,0.012542130214300805
G246,G145,0.012539574475188761
G41,G355,0.012531743075609003
G398,G114,0.012525934234224045
G150,G302,0.012500873396046608
G243,G153,0.012499561752948512
G355,G271,0.01249869477373651
G54,G75,0.012498635128655983
G391,G42,0.012451037830585973
G277,G131,0.012450937026124348
G69,G334,0.012423997239984719
G246,G273,0.012419056298312997
G395,G321,0.012412641326893618
G246,G184,0.012365140093532553
G47,G185,0.012353533714705572
G41,G398,0.01234647582397179
G355,G210,0.012340305831235576
G262,G90,0.012327656206920334
G47,G396,0.012314040814045538
G243,G190,0.01231340542319723
G395,G126,0.012308133953690188
G277,G129,0.012293855863796582
G46,G192,0.01229105411955285
G30,G301,0.012284502821502272
G115,G283,0.012261632477410828
G41,G219,0.012256921340187549
G253,G188,0.012255532005231634
G170,G103,0.012247113852277013
G150,G287,0.012231742221993788
G395,G189,0.012212717865388394
G395,G238,0.012200366778250461
G46,G32,0.012199838243879463
G196,G271,0.012197774636747621
G393,G76,0.012190968725190765
G382,G80,0.01218660114949404
G395,G329,0.012184968802705299
G393,G138,0.01218218878909147
G393,G290,0.012180278227910398
G46,G34,0.012180007753176604
G115,G312,0.012175204940626613
G1,G73,0.01215316460554201
G373,G238,0.012147210947606943
G144,G384,0.012120250045346115
G395,G216,0.012109260173234111
G243,G338,0.012091933528484998
G47,G132,0.01208482230169336
G1,G86,0.01208164862496397
G253,G340,0.012076629557684349
G1,G205,0.012056994436674205
G130,G293,0.012056191572081591
G355,G272,0.012054982696830703
G246,G57,0.01204782196083004
G130,G223,0.01204704386096736
G102,G184,0.01202770379754129
G355,G331,0.012022487681645468
G238,G223,0.0120101459954879
G115,G338,0.012002008788252076
G243,G256,0.011999964355962227
G302,G53,0.011980611601636021
G130,G72,0.011976631769829799
G1,G327,0.01195699825204584
G123,G341,0.01192574112231165
G355,G170,0.01191859776172887
G41,G321,0.011915579975455087
G393,G126,0.011908466109255153
G246,G42,0.011907892895282352
G391,G158,0.011907267072079786
G212,G334,0.011897272578519483
G355,G204,0.011895100299038598
G196,G242,0.011889895561983471
G170,G254,0.011882130757812658
G30,G95,0.011877708571360952
G393,G352,0.011877436680193185
G355,G238,0.011872753109186493
G243,G221,0.011867597012257286
G243,G29,0.011866576797445341
G54,G259,0.011843962239463324
G277,G9,0.011843749718008466
G373,G91,0.011832243664517988
G253,G386,0.011827203537743317
G355,G115,0.011819646333700841
G19,G335,0.011812892907525754
G355,G218,0.011809949382211048
G19,G92,0.011807295009692666
G130,G301,0.011792774769578962
G46,G288,0.01179165200873239
G69,G280,0.011790878768849808
G243,G163,0.011768646930277127
G395,G86,0.011767003194283275
G180,G388,0.01176524935557055
G144,G362,0.011763776941138102
G393,G244,0.01174708863090173
G391,G99,0.011725519391598015
G130,G76,0.011715885531826939
G123,G142,0.011714854507688527
G170,G346,0.011697184091562216
G391,G349,0.011696532577676402
G19,G331,0.011685283961216243
G359,G256,0.011676524019833708
G30,G101,0.011675036897854917
G170,G136,0.011668552547671735
G253,G353,0.011651154933048607
G395,G291,0.011650988017352216
G246,G129,0.011635486153645874
G395,G162,0.011631691658002957
G180,G192,0.011630425648601395
G373,G131,0.011630186194414638
G80,G74,0.011623377064559905
G19,G373,0.011612483624643045
G46,G239,0.011611732962949109
G102,G104,0.01161075207863331
G54,G10,0.011608712098340856
G123,G2,0.01159728662883273
G102,G399,0.011596687645987987
G246,G388,0.011582720923035611
G115,G92,0.011582199136986486
G246,G306,0.01157494838277004
G1,G141,0.01156837160473452
G19,G297,0.01156355584948389
G130,G78,0.011550124941250992
G277,G197,0.011545427132747792
G262,G396,0.011541325570406567
G277,G341,0.011533715992334687
G243,G393,0.011522644284121735
G212,G309,0.011481509428893602
G84,G165,0.011477569897713036
G395,G143,0.011476570486933235
G180,G57,0.011465885578354873
G180,G288,0.011452915362794872
G238,G150,0.011433863065547806
G170,G129,0.011432722624986968
G393,G196,0.01142248064876332
G115,G285,0.011410141373326233
G243,G92,0.011400899100534802
G30,G84,0.011391505504844156
G1,G126,0.011384798951021808
G19,G76,0.011380756697024742
G130,G341,0.011380087842755598
G80,G113,0.011371774295486786
G253,G334,0.011371721484150804
G170,G261,0.011335168730454533
G212,G294,0.011334744243403971
G382,G193,0.011328507389069598
G102,G120,0.01131695357697017
G391,G379,0.011313288016302013
G359,G283,0.011306851129670926
G262,G88,0.0113037657606926
G1,G313,0.01130010921884637
G253,G242,0.011291206480544685
G30,G9,0.011282052013364182
G30,G227,0.011270055582961956
G196,G342,0.011265381418438136
G30,G33,0.011244608294453173
G46,G120,0.011243089766091424
G393,G229,0.011201273639706508
G41,G120,0.011194383274853878
G196,G54,0.011192657052379623
G84,G324,0.011192129942899809
G1,G179,0.011191225747844442
G373,G388,0.011186966752764899
G80,G279,0.011176930495027639
G262,G357,0.011175261818369274
G30,G96,0.011167024316909989
G80,G301,0.011165937721432553
G1,G341,0.011164916484975768
G331,G150,0.01114207960129901
G144,G210,0.011139566050248517
G246,G335,0.011134279011563525
G150,G312,0.011127446910719346
G115,G250,0.011126710643604588
G212,G204,0.011123322707268457
G262,G190,0.011123003121464817
G212,G218,0.011105175486682897
G243,G75,0.01110158239372279
G80,G68,0.011098136948163688
G238,G384,0.01109353821138917
G395,G198,0.011077424537940375
G150,G228,0.01106788122022516
G212,G338,0.011067593120893768
G355,G288,0.01106655024963362
G80,G45,0.011053133074379468
G302,G374,0.011049201112141555
G243,G350,0.011045510639111626
G180,G397,0.011034492015129065
G54,G262,0.011011879105661319
G277,G280,0.010992025884253409
G238,G352,0.010980796000464352
G170,G267,0.0109750446527522
G54,G308,0.010967173369437533
G196,G112,0.010946675649141452
G393,G330,0.010943323872817975
G243,G240,0.010913570295445658
G115,G98,0.010908270641024752
G30,G398,0.010907896309841406
G1,G180,0.010903346942168499
G382,G145,0.010902675207203116
G1,G396,0.010893939956585743
G47,G242,0.010887623570644406
G123,G391,0.010862617853358222
G212,G246,0.01086120656750586
G46,G87,0.010858696774077109
G115,G303,0.010840803094256581
G243,G17,0.010837676641956302
G382,G47,0.010823285782315256
G355,G338,0.010813642342387103
G1,G112,0.010799045052727253
G277,G223,0.010795423621604155
G80,G241,0.0107907977464331
G130,G68,0.010775136412699123
G359,G201,0.01077111312023845
G393,G183,0.010768142099727401
G253,G130,0.010762588964149972
G359,G397,0.010750340643642477
G41,G287,0.010739632957763812
G123,G294,0.010733623728755873
G180,G165,0.010733505427125735
G1,G192,0.010729867225469251
G393,G46,0.010727508032701685
G359,G341,0.010721470724945927
G391,G338,0.010714658581346626
G246,G121,0.010672402280269333
G1,G54,0.010671580606720917
G373,G267,0.010668078514099844
G393,G282,0.010666636937825179
G391,G276,0.010663914251611263
G382,G131,0.010653876321486955
G19,G385,0.010631777147017789
G359,G31,0.010630412893282218
G115,G331,0.010630392695438598
G180,G71,0.010609612035883967
G391,G66,0.010608230617437209
G54,G293,0.01060203626953106
G391,G179,0.010581165307469609
G359,G202,0.010577136443653105
G123,G99,0.010575010355383427
G393,G129,0.010557109776477766
G130,G46,0.010547899545846492
G80,G57,0.010547769297934592
G180,G327,0.01054141828087321
G30,G352,0.010536386497037219
G41,G364,0.010535956362707308
G1,G393,0.010525003778429035
G302,G211,0.01051863477127854
G102,G241,0.010516444042688325
G115,G299,0.010502185654281595
G170,G397,0.010502166666132566
G1,G292,0.010500757926545735
G331,G284,0.010484978089736557
G180,G366,0.010479849051284
G54,G376,0.010479346476659324
G212,G308,0.010479052952423462
G80,G388,0.010478464094929515
G123,G330,0.010473412918680244
G395,G285,0.01046921520738103
G212,G76,0.010457567375146526
G102,G149,0.010445350591023958
G41,G374,0.010445223661680755
G246,G276,0.010433265792754637
G80,G192,0.010417879382403988
G253,G71,0.010402384496601913
G123,G267,0.010401627934482752
G238,G301,0.010394072325899784
G355,G42,0.010393275142001869
G382,G262,0.010374385447578446
G180,G184,0.010373495688793491
G359,G17,0.01036383925526042
G54,G47,0.01036351937521593
G393,G341,0.010360809538151383
G243,G179,0.010349296362791742
G277,G352,0.010348956138636872
