Gene1,Gene2,score
G238,G229,0.01922591363324211
G115,G232,0.019223525301301746
G54,G173,0.019211418525123328
G1,G108,0.019208457455262964
G115,G4,0.019194727377765033
G102,G252,0.019194079685132114
G170,G87,0.01918391488978468
G196,G167,0.01916337200939905
G41,G364,0.019151594651167378
G331,G271,0.019149966146064984
G69,G169,0.01912974490715076
G102,G351,0.01912407802432603
G67,G165,0.01910949293990738
G41,G219,0.019092070765531766
G253,G84,0.019080484000089742
G398,G114,0.019060357634400615
G84,G375,0.019057237514333428
G46,G295,0.019039814627833246
G246,G181,0.018999899795039618
G54,G338,0.01897829309615011
G243,G144,0.018977940586584918
G359,G221,0.01892962271749965
G391,G375,0.018919051731811926
G80,G66,0.018911823973044577
G30,G304,0.01889183512300598
G102,G145,0.018879189132661067
G47,G31,0.018878205726724828
G69,G66,0.01887711898120814
G359,G187,0.01886280898131433
G67,G373,0.018857624152720714
G170,G134,0.018844745213077236
G382,G330,0.018841944294249513
G238,G316,0.01882511318382024
G123,G239,0.01881472008394062
G30,G226,0.01877360375617707
G246,G397,0.018772797216287634
G47,G267,0.018756176790102358
G30,G366,0.01874368920865821
G170,G363,0.018740157719467826
G54,G390,0.01873291731047283
G80,G364,0.018720313464459237
G102,G332,0.018672730746093866
G30,G387,0.018669039216628974
G19,G335,0.018663984175427507
G123,G280,0.01865919159582905
G1,G358,0.01864435824718286
G47,G75,0.01863656995135983
G180,G312,0.018633855126140887
G243,G284,0.018605486495976396
G373,G72,0.01859037235933398
G1,G109,0.01858425420875448
G123,G369,0.01856956320917094
G1,G95,0.018557466386077658
G54,G204,0.018509857730216503
G19,G330,0.018508934476352497
G393,G190,0.018506925628884008
G123,G335,0.018504997769397943
G243,G339,0.01849875314474272
G331,G131,0.01847358203033833
G393,G104,0.01846827554013089
G19,G86,0.018442948139021684
G382,G210,0.018438990731446003
G30,G167,0.01841476199620254
G277,G211,0.018401922396271697
G302,G104,0.018370528920421875
G115,G229,0.01835221683033053
G123,G223,0.01834697914096281
G46,G52,0.018346572084046553
G253,G114,0.018343940545879706
G395,G67,0.018337201825142396
G30,G365,0.018331620108395626
G30,G280,0.01833017259525656
G47,G221,0.018319736871583114
G395,G101,0.018315414959443624
G253,G205,0.01828629198865836
G46,G210,0.018276076206564545
G382,G42,0.018274300912928587
G46,G196,0.018268266877515385
G69,G48,0.018266909305708373
G243,G358,0.01824619029867825
G1,G10,0.018237753715557505
G253,G388,0.01822871650923885
G102,G92,0.018221808762207865
G243,G142,0.018214064374971868
G243,G391,0.0181851927953173
G238,G335,0.018184200458576424
G393,G128,0.018173323146894557
G19,G221,0.018170591012270518
G115,G101,0.01815562204997571
G69,G355,0.01814724862696593
G212,G334,0.018117927141497653
G243,G165,0.018091810195168957
G277,G308,0.018081298914922883
G30,G15,0.018080598325843127
G277,G340,0.01807599991710271
G331,G156,0.018055255261275854
G67,G349,0.018039768491522612
G359,G190,0.018027535256340557
G30,G342,0.018005881264309492
G19,G378,0.01799897391119847
G19,G115,0.017998656780298102
G243,G114,0.01798326399395485
G243,G28,0.01796575423202254
G69,G42,0.017958951038972423
G19,G87,0.01795678083510425
G277,G329,0.017946974952639513
G19,G11,0.017946145989762567
G67,G356,0.017930951569843312
G253,G377,0.017912841040922417
G393,G221,0.017877706007929234
G19,G112,0.01787439562731545
G393,G19,0.017865746873552645
G47,G335,0.01785824892883965
G1,G117,0.017825076311473637
G262,G393,0.017824442075572232
G170,G187,0.01781898174177566
G393,G112,0.01780067824444817
G41,G338,0.017779271126876037
G19,G144,0.01775439960803253
G67,G235,0.017735758306136655
G243,G336,0.017719318824241645
G243,G330,0.01771024568344922
G359,G261,0.017705281784215716
G391,G223,0.01769658905155995
G246,G185,0.01769235804482569
G150,G344,0.01768573794475889
G30,G347,0.017681594567782302
G246,G333,0.01766246314802621
G115,G284,0.017662042731513748
G150,G256,0.017646334263573815
G170,G194,0.01763305402187211
G243,G299,0.017624927805774994
G130,G183,0.017620926959459215
G1,G89,0.01761575854183539
G253,G349,0.017606429210683727
G102,G338,0.017588360691979874
G246,G112,0.017585052004635462
G395,G336,0.0175794323137766
G355,G194,0.017552348608793424
G243,G67,0.017551550873522608
G373,G369,0.017526410709766155
G395,G204,0.017520739718181168
G196,G267,0.01751385830439578
G302,G138,0.017511173932866136
G238,G292,0.017503163298807148
G196,G228,0.017500478314368795
G243,G397,0.017497241630817353
G359,G347,0.017474300935385854
G238,G144,0.01746268442358785
G123,G113,0.01745317143507144
G67,G369,0.01740964501785844
G19,G369,0.017364897865745826
G69,G104,0.017360376545778114
G130,G109,0.017356695356570542
G395,G276,0.01733512248754252
G262,G221,0.0173241505814256
G331,G163,0.017304511777534656
G150,G244,0.017296608494590013
G150,G300,0.01729612214341167
G395,G189,0.017293993814437643
G102,G79,0.0172835247920744
G212,G168,0.017258060545921494
G238,G48,0.017256885895331753
G150,G242,0.01725633830005166
G277,G121,0.017199087744688688
G391,G221,0.01719528465199422
G19,G237,0.017183815041888373
G391,G335,0.017183348279420654
G196,G308,0.017171691279400075
G393,G364,0.017140194214586388
G80,G321,0.01713858202191801
G115,G52,0.017125559944690068
G170,G321,0.017122481108024685
G212,G223,0.017118712845291734
G47,G41,0.017083801424050277
G130,G393,0.017083230964004617
G395,G226,0.017082039166451554
G262,G398,0.017079652468270284
G1,G167,0.017019152223485375
G277,G218,0.017005641184623596
G150,G112,0.01700224861702418
G115,G299,0.01699908596028306
G246,G322,0.016993435502600213
G398,G39,0.016979232321291227
G246,G188,0.016975990814328865
G359,G341,0.016966292355225888
G331,G311,0.01695009915113726
G359,G232,0.016948913932195206
G180,G342,0.016948366497278364
G150,G103,0.016946489662212044
G212,G138,0.016939025391672136
G123,G101,0.016931398686182583
G30,G336,0.016929427044000314
G262,G279,0.01691362654115349
G355,G397,0.016907509770016642
G243,G228,0.016902887787124544
G391,G102,0.01689013721581896
G395,G344,0.01688069609604497
G80,G201,0.016861209336096073
G196,G69,0.01685093798472928
G180,G101,0.016839290928846937
G395,G274,0.01681578285793144
G373,G364,0.01679930781435182
G30,G114,0.016780928370935616
G19,G81,0.016763379140850278
G80,G118,0.0167631445172952
G373,G185,0.016750540784268547
G84,G110,0.016733693313708595
G47,G128,0.016731204232060357
G41,G334,0.016730369692120703
G30,G378,0.0167244496267955
G69,G334,0.01671637215166126
G123,G393,0.016704475471274766
G331,G284,0.016702117526556065
G115,G214,0.01669726819695404
G212,G150,0.016694894591725684
G144,G188,0.016693942396361322
G395,G117,0.016678652701423824
G355,G188,0.016659559604338275
G393,G331,0.0166323795817998
G115,G376,0.016580670797269062
G359,G166,0.016571943701433486
G355,G156,0.016562666833933384
G123,G317,0.016559275891695674
G47,G280,0.01655793008135524
G212,G330,0.016536439117184915
G277,G99,0.0165065125720405
G46,G240,0.016505000197201317
G302,G369,0.01650336879282374
G359,G143,0.016489074043262667
G170,G317,0.01648472090041113
G150,G156,0.016458577800312194
G19,G300,0.01643830348665596
G395,G137,0.01642758703311837
G359,G31,0.016400122891706448
G359,G57,0.016359908723514775
G54,G92,0.01635905228655539
G373,G277,0.016346545998101314
G19,G148,0.016340894158778853
G355,G369,0.016340664944922662
G391,G308,0.01632153297120576
G212,G341,0.016317659325680994
G398,G150,0.016316583924631214
G19,G133,0.016295778855380267
G382,G122,0.016271208806274702
G359,G75,0.01626030952944027
G373,G7,0.016237053768599567
G359,G46,0.016218760611506188
G19,G76,0.016204292941508484
G243,G367,0.01620066853504279
G67,G353,0.016199471497886142
G391,G304,0.01618432329058965
G30,G78,0.016170670628720723
G331,G242,0.016157626036572392
G196,G92,0.01615254423899609
G391,G192,0.01612717081433719
G382,G75,0.016083984274202226
G243,G159,0.01608060748450007
G262,G327,0.01607373124574174
G246,G91,0.016064095551117874
G46,G168,0.016058344675569117
G30,G162,0.01602982205171645
G359,G85,0.01601939067340105
G180,G256,0.016014854097622256
G212,G369,0.015994132035174996
G19,G386,0.01599400735591268
G102,G343,0.01599194792061201
G359,G368,0.01598193953984888
G115,G130,0.015976802472290774
G170,G198,0.01595706647071266
G30,G240,0.015947316837167
G246,G82,0.015945948411951072
G115,G399,0.015933528850363934
G391,G50,0.015910557156547732
G170,G391,0.0159054766161566
G170,G69,0.015877103200738134
G1,G365,0.01585642892392297
G115,G246,0.015850900706830654
G123,G242,0.01584478447844226
G19,G372,0.015834592033555493
G1,G144,0.015812396764663356
G196,G211,0.01581177530406655
G246,G369,0.01580825665925767
G373,G118,0.01580800927073789
G277,G286,0.015800854899757553
G115,G131,0.01579333510970841
G30,G368,0.015784682538068116
G393,G283,0.015744599933933776
G180,G377,0.015743931611764364
G30,G102,0.0157406836322055
G373,G306,0.0157367747207367
G393,G316,0.015720008121652806
G359,G357,0.015715187610865447
G102,G208,0.015709435377692163
G80,G258,0.015675879500827536
G180,G349,0.015645075598842463
G243,G258,0.015616003151172987
G180,G290,0.015610432178331426
G47,G256,0.015603494848908009
G238,G251,0.015601385610487774
G196,G321,0.015597224261800102
G144,G99,0.015575277023660128
G123,G52,0.015573483157040966
G144,G306,0.015565179950663921
G130,G223,0.015564788265086366
G246,G374,0.0155364313921725
G54,G112,0.015527159013819486
G243,G377,0.015525414885179133
G373,G66,0.01551489767262397
G115,G114,0.01550924724181781
G302,G308,0.015481891695025757
G30,G221,0.015454731833080168
G262,G218,0.015454029499957903
G1,G366,0.015448892681223486
G395,G77,0.01543490467021115
G395,G353,0.015431270915135617
G170,G124,0.015409675841089028
G277,G334,0.01539558926521345
G196,G205,0.015394019281937843
G355,G69,0.015391124582633725
G130,G75,0.015389258206512157
G243,G160,0.015353855761737277
G115,G283,0.015347404719027142
G123,G359,0.015347107456493668
G46,G163,0.015312373081836549
G19,G294,0.015311296426266465
G46,G49,0.015310817975542276
G302,G331,0.015308797252051587
G67,G136,0.015287296188109353
G130,G365,0.015270018333483931
G102,G116,0.015269392159214908
G115,G357,0.015267599046726078
G180,G325,0.015267475471770528
G47,G259,0.015266729474117571
G130,G359,0.015265273127405776
G54,G339,0.015242407943397332
G144,G259,0.01523015194278099
G393,G229,0.015225140140916388
G355,G0,0.015222789893946495
G1,G235,0.015216757078920484
G277,G112,0.015212036689293884
G395,G165,0.015202492065062093
G262,G77,0.015201183248163934
G1,G392,0.015180821400474276
G30,G120,0.01516661967420459
G398,G156,0.015161953431395453
G123,G325,0.015161156337544713
G277,G134,0.01515754536671507
G355,G331,0.015132455315225488
G41,G102,0.015122478687486715
G123,G131,0.015116256193049293
G115,G118,0.015114916706422912
G144,G393,0.015101041117494746
G80,G34,0.01509543643366849
G123,G315,0.015079446999087698
G1,G245,0.015076073323872554
G359,G373,0.015067943904209284
G67,G79,0.015050972402945312
G69,G307,0.015049044454912161
G170,G115,0.015042464516601031
G19,G280,0.015026858058339934
G47,G278,0.015012433086951812
G355,G61,0.01500666513557286
G262,G255,0.014963302065192058
G391,G337,0.01496329154978696
G41,G154,0.014933276989861188
G395,G58,0.014920172872913851
G243,G36,0.01491660112881736
G1,G335,0.014916105248580148
G170,G235,0.014912306851711798
G80,G249,0.01490786544515034
G382,G353,0.0149038045580112
G238,G165,0.014871343153659622
G19,G312,0.01486360964463402
G238,G352,0.014859888851710135
G246,G249,0.014844622593833297
G359,G315,0.014840569496931265
G243,G312,0.014833425028049067
G115,G352,0.014829260747666606
G243,G240,0.014826112999834641
G359,G97,0.014821676074978505
G212,G280,0.014786966991488043
G355,G141,0.014768861957075777
G46,G177,0.014768290347223698
G212,G86,0.014760871042175688
G180,G358,0.014754974218353721
G150,G376,0.014753744269110067
G41,G14,0.014751150826245141
G30,G343,0.01474034558887485
G130,G373,0.01473473051510489
G54,G75,0.01472848883096635
G393,G301,0.014693157164795453
G30,G36,0.014677609632088678
G395,G114,0.014670977403603784
G19,G224,0.014669680554595282
G123,G88,0.01466108014641318
G331,G257,0.014660614623900718
G382,G109,0.014635216377304028
G277,G53,0.014629390948090487
G67,G81,0.014629315890255096
G130,G64,0.01461994622704469
G84,G161,0.014618382203754554
G302,G155,0.014585295871082732
G262,G202,0.014569005574589788
G243,G253,0.014564686566877802
G30,G24,0.014559668795037171
G373,G271,0.014558362620057996
G170,G278,0.014557917862873162
G262,G5,0.014534852883362422
G395,G253,0.014511467568028937
G170,G388,0.014510522658570236
G1,G284,0.014504447173458265
G180,G331,0.01449514197877063
G144,G48,0.014493088082750058
G170,G129,0.014470145389511585
G243,G342,0.014456981692587668
G130,G36,0.014456701397515578
G180,G157,0.014443475868004756
G19,G188,0.014436407853687393
G246,G218,0.01443534368754433
G302,G141,0.014427545909811865
G243,G216,0.014416444677429942
G46,G373,0.014411033969732062
G130,G331,0.014405423322622249
G382,G223,0.01440359148515527
G391,G41,0.014396576072066784
G115,G99,0.014389220027249974
G30,G113,0.01437662868567677
G243,G163,0.01437562131161594
G69,G244,0.014359522849225134
G196,G132,0.014338092654187534
G19,G52,0.01433165180744879
G170,G234,0.014320335604131361
G80,G45,0.014317394282559251
G212,G81,0.014301719242866648
G1,G9,0.014300911431179127
G355,G86,0.01427564362968551
G246,G267,0.01427089029600001
G238,G242,0.014255928939331322
G41,G315,0.014250510348250436
G102,G377,0.014238430726100246
G395,G66,0.014223907565017908
G302,G398,0.014220191052884135
G80,G384,0.014208043676103808
G54,G349,0.014120497959567532
G302,G48,0.014117806928445248
G395,G229,0.014117460368941195
G150,G295,0.014115885725875299
G30,G361,0.014113527006101807
G67,G338,0.014111189421469841
G1,G181,0.014100930548227555
G123,G165,0.01409999003511661
G331,G211,0.014087398049446281
G253,G62,0.014074491472608724
G373,G303,0.01407200777088398
G373,G75,0.014070727995991766
G41,G312,0.014060701739981779
G262,G299,0.014031805935923014
G46,G41,0.014022920020081875
G391,G331,0.01402140884055849
G180,G393,0.014003251279448792
G30,G45,0.01399984754357022
G395,G5,0.01399106063970703
G102,G301,0.013986328004575624
G246,G352,0.013982449661074758
G19,G53,0.013970838912348647
G382,G144,0.013969675582384836
G115,G54,0.013957825057230661
G393,G278,0.013945713510955624
G196,G179,0.01393165661209353
G69,G287,0.013924409338441426
G80,G388,0.0139225464399408
G253,G287,0.013907773474112914
G238,G384,0.01388778059237851
G246,G230,0.013874294608515164
G302,G321,0.013869622625930528
G150,G271,0.01386616495986473
G382,G237,0.01385185109929618
G395,G156,0.01383017408374753
G84,G156,0.01382784311992269
G130,G218,0.013820383585726098
G46,G284,0.013813486306256062
G246,G302,0.013806424902436734
G212,G293,0.013805839632120787
G19,G90,0.01377993805006197
G331,G47,0.013774216824047086
G253,G229,0.013774086567569177
G170,G144,0.013762602059777456
G1,G218,0.013756804210495386
G243,G289,0.01372982179631674
G393,G47,0.013726928158578268
G46,G330,0.013723511450823081
G395,G335,0.0137106318556982
G123,G323,0.013702644160706136
G373,G280,0.013699698787015824
G393,G25,0.01368148255421588
G102,G380,0.013678783948943146
G102,G17,0.013670041780911676
G115,G190,0.013662876341093224
G238,G369,0.01365483225847225
G46,G161,0.013653002851629376
G19,G66,0.013650444655368722
G46,G88,0.013630508215615018
G46,G345,0.013606914515599922
G69,G164,0.013600734995765945
G180,G322,0.013590814714201475
G170,G196,0.013568601111552735
G67,G42,0.013551796932341681
G102,G244,0.013536554969639111
G123,G44,0.013535097188388228
G102,G131,0.01353264088645148
G1,G196,0.013519325724135969
G130,G159,0.013480474218564485
G144,G225,0.013467976417576327
G359,G253,0.013463128603791535
G331,G191,0.013457371936532167
G373,G260,0.013457351839705617
G212,G262,0.013453724461386332
G393,G145,0.013451797579060967
G115,G304,0.01345165492816389
G331,G39,0.01343857485229058
G355,G244,0.013431245734809402
G54,G188,0.013428861128938138
G19,G150,0.013417236617427532
G19,G275,0.013415052478660884
G395,G374,0.01339384261637113
G30,G168,0.013381149007040965
G80,G109,0.013373189080164015
G393,G315,0.013363806752889229
G393,G254,0.013361052449239092
G359,G195,0.013349799422188844
G30,G345,0.013348078846192081
G180,G142,0.013336044279315416
G54,G100,0.013332814004448815
G47,G149,0.013320655450056187
G19,G242,0.013316735815034703
G331,G267,0.013313536022398709
G102,G20,0.0133082396000701
G115,G223,0.01330129093266463
G196,G75,0.013295228862274466
G30,G85,0.013293347847043793
G19,G301,0.013290152415183103
G395,G316,0.013283918358793494
G180,G192,0.013274125927402465
G69,G260,0.013262566984109117
G391,G270,0.013257703587522781
G150,G369,0.01324176324034504
G355,G320,0.013240363401584647
G115,G96,0.013232010215917207
G393,G150,0.013224089497609975
G67,G296,0.013223134524012622
G1,G385,0.013219828353718426
G373,G211,0.013213195113855353
G41,G145,0.013208883278796407
G355,G84,0.013199952551993153
G115,G247,0.013188156006103272
G54,G389,0.013187978317108268
G170,G322,0.013173875667068104
G253,G48,0.013172036398290815
G19,G104,0.01317168146549845
G123,G365,0.013164197637485591
G123,G211,0.013158559032116768
G243,G29,0.013155956739322894
G243,G154,0.013151065648752642
G393,G211,0.0131393145784654
G19,G100,0.013139081569786656
G302,G66,0.013128850251981197
G382,G204,0.013119586682605336
G331,G204,0.013092474664655657
G19,G27,0.013085798718558167
G395,G331,0.013077562624229697
G115,G269,0.01307588440211763
G115,G136,0.013042222667297765
G30,G269,0.013040522547595934
G373,G208,0.013016968628323904
G395,G149,0.013007768770220828
G54,G211,0.012987704629893959
G123,G258,0.012971986590992968
G67,G212,0.012966774771129258
G170,G360,0.012962985864664659
G382,G82,0.01296167127528388
G170,G26,0.012957512041511389
G395,G241,0.012955764473707089
G19,G343,0.01295138349252968
G67,G341,0.01294881724947819
G246,G376,0.012947201326758695
G302,G80,0.012938821019345612
G359,G4,0.01292477074239999
G115,G324,0.01290863191211232
G170,G18,0.012886655451653128
G46,G211,0.012884761347826984
G46,G247,0.012878334473405181
G246,G179,0.012873289427407203
G243,G256,0.012873097888428463
G359,G94,0.012868960620626119
G212,G278,0.012841959490632632
G69,G240,0.01283934330828361
G41,G336,0.012837813737079373
G180,G288,0.012816829708841404
G391,G240,0.012809383689386018
G30,G66,0.012804379958236054
G382,G33,0.012803611389303957
G277,G71,0.012797267997476658
G19,G322,0.012792397550127926
G144,G398,0.01277622513241243
G46,G267,0.012764731771704535
G277,G174,0.012746322083590736
G19,G244,0.012745408114953265
G373,G220,0.012738190108008186
G84,G373,0.012731882709695969
G150,G288,0.012730541703644307
G30,G218,0.012726749565072647
G170,G163,0.012707836618892245
G395,G364,0.012697816198384698
G47,G150,0.012689198159970091
G19,G168,0.012686705543327938
G1,G75,0.012678735191699028
G1,G130,0.012672649663543084
G382,G169,0.012671369310467376
G47,G169,0.012665296075168003
G262,G385,0.012660199302098538
G359,G372,0.012645721996655476
G395,G371,0.0126323617372874
G238,G157,0.012616500583724696
G253,G297,0.012614813495610278
G123,G132,0.012612284123015002
G393,G164,0.012606191145137391
G398,G359,0.012601150002215039
G302,G39,0.01259821550875842
G54,G259,0.012594156840393361
G19,G8,0.012568031617892524
G246,G277,0.012562417287831196
G170,G190,0.012560426555329497
G246,G321,0.012526531815463052
G54,G42,0.012510645795229737
G115,G253,0.012500940215869269
G80,G150,0.012481991188075525
G41,G362,0.012476786381926726
G170,G71,0.012476375502884121
G398,G141,0.0124735550433666
G67,G300,0.012466106071596872
G180,G204,0.0124557296060544
G54,G277,0.012451147715886027
G1,G320,0.012449343524671409
G243,G365,0.012447421829932541
G69,G283,0.012438148637236107
G19,G336,0.012430569703464601
G150,G167,0.012423921333852436
G47,G199,0.01241758661646665
G19,G40,0.01238556871612378
G391,G336,0.012368254127687592
G243,G265,0.012361315796231336
G355,G215,0.012341218466804464
G398,G321,0.012338545930675779
G115,G188,0.012322475727022497
G391,G321,0.012312759392433446
G180,G376,0.012312224194797203
G253,G237,0.012306785900288442
G331,G376,0.012303825979976174
G382,G150,0.012300425337494217
G395,G118,0.012294726571572274
G373,G167,0.012291588675706455
G170,G206,0.01227885656329289
G395,G238,0.01226618772742366
G398,G123,0.01226586602379881
G130,G349,0.012242208565451315
G123,G145,0.012235512196505122
G102,G142,0.012221151115728343
G391,G290,0.012203805151260818
G373,G399,0.012190512076142627
G115,G22,0.012189273583660606
G331,G363,0.01217766588384886
G54,G170,0.012154004366571998
G246,G364,0.012147505225455844
G47,G211,0.01214137967449691
G102,G253,0.01213343919924352
G80,G52,0.012110655018188081
G395,G355,0.01210791720327543
G46,G288,0.012090062510135627
G54,G317,0.01208702280954814
G355,G368,0.012068723473247701
G262,G280,0.012068143654675893
G302,G352,0.012067477148290956
G54,G87,0.012057822247958094
G243,G119,0.012041756566056015
G80,G209,0.012026288891635376
G130,G165,0.01202600693688917
G170,G30,0.011979419133008047
G30,G200,0.011970646083744462
G19,G153,0.011962835735513162
G398,G315,0.011954573564647256
G69,G223,0.011918065502914466
G391,G324,0.011916413966250941
G19,G324,0.011901211168520089
G398,G57,0.011898678748270289
G30,G169,0.011896569745830535
G359,G43,0.01187940998460249
G359,G249,0.011876977166039596
G69,G46,0.011873575146947951
G102,G230,0.0118580526348274
G102,G138,0.011852309846203946
G19,G234,0.011844042181552043
G150,G262,0.011841808555365249
G373,G385,0.011835050138120917
G238,G206,0.01182594565176047
G19,G263,0.011824921812025109
G395,G83,0.011823279766802676
G246,G135,0.011818986435915821
G331,G179,0.011815852726304338
G54,G184,0.011812130073524989
G277,G342,0.01181146297119147
G30,G375,0.011786869051378275
G382,G373,0.011785138280737698
G359,G339,0.011782318555971484
G246,G211,0.011765405127081574
G391,G206,0.011758798449622243
G69,G241,0.01175769448896781
G69,G338,0.011751125626341966
G395,G244,0.011744386777002777
G243,G42,0.011743256069488756
G373,G99,0.011728210952046764
G130,G299,0.01172305604131875
G54,G156,0.011708923038680971
G243,G193,0.011707203196680352
G373,G223,0.01169994715700462
G80,G185,0.011688468698317613
G84,G225,0.011676309160875122
G243,G87,0.011670145388584692
G19,G292,0.011669747114423586
G391,G163,0.011669525542083295
G80,G242,0.011658568450329178
G19,G46,0.011648166384132397
G359,G290,0.011637658790465313
G115,G31,0.011623943565583543
G355,G254,0.011616873167537425
G19,G196,0.011611786547870064
G144,G385,0.011589892831629561
G302,G67,0.011581525654459204
G80,G98,0.011580603726030626
G238,G303,0.01156817350534909
G1,G336,0.01155495319468772
G238,G98,0.011547287808203882
G115,G256,0.01154129853216759
G46,G188,0.011530704943335475
G331,G150,0.0115269978363505
G84,G306,0.01152625134071826
G262,G365,0.01152616161381917
G1,G229,0.011523032409970518
G391,G191,0.011499732964432612
G355,G210,0.011483941355148547
G355,G398,0.011483336072025903
G355,G274,0.011455197601570974
G47,G26,0.011454015502115989
G393,G341,0.011435496828279684
G144,G275,0.011393811340176613
G238,G179,0.0113878708790916
G115,G335,0.011378439805634688
G144,G132,0.011378044242195545
G1,G223,0.011354053253079664
G30,G359,0.011354000752551661
G130,G41,0.011340540296795758
G1,G61,0.011338158259635826
G373,G267,0.011335504264690127
G1,G352,0.011307384043949702
G395,G283,0.011305169386897226
G1,G237,0.011302566009373762
G41,G237,0.011260158206568352
G46,G299,0.011241986117791689
G238,G278,0.011229737753183963
G30,G264,0.011229370005526219
G1,G51,0.011211425464658935
G180,G223,0.01120007657490029
G359,G132,0.0111991930524367
G170,G386,0.011195508696913166
G243,G203,0.01118894322659843
G150,G310,0.01117431812351899
G395,G301,0.01116368138439612
G243,G237,0.011162505378475393
G246,G206,0.011156023632554905
G115,G306,0.011154180959582056
G373,G245,0.01115015009725484
G382,G255,0.011148729775491903
G302,G204,0.011146526098175152
G123,G216,0.01114237261742727
G102,G334,0.011141057490264533
G277,G355,0.011140672562438142
G69,G289,0.011126019068249754
G391,G349,0.011115688885511683
G144,G205,0.011110412895710381
G67,G71,0.011103147618050535
G30,G97,0.011088238048713485
G102,G389,0.011061340090979963
G359,G156,0.011059932134839114
G355,G22,0.011035551643218747
G382,G306,0.011031442915090395
G123,G87,0.011027093612677327
G355,G315,0.011025370985544396
G115,G179,0.011023736648123665
G398,G183,0.011019242302913512
G123,G210,0.011019094000643978
G41,G169,0.011018932672147763
G102,G57,0.011017178231833485
G212,G165,0.011013434223165225
G102,G329,0.011013317431430927
G393,G360,0.011012417253239964
G393,G334,0.01101216623933289
G1,G141,0.011008078379824262
G30,G131,0.011007595346961054
G331,G308,0.01097304755995987
G123,G292,0.010966543382676955
G262,G47,0.010966252340832872
G30,G237,0.01095012024001141
G238,G374,0.010942585923092107
G196,G219,0.010933266210250286
G395,G323,0.010933184780729521
G196,G304,0.010927130629525342
G19,G202,0.01091984410919669
G30,G152,0.01091358847951556
G30,G287,0.010894033000947422
G391,G315,0.010890344150999043
G243,G158,0.010869329240992452
G238,G301,0.01086867561438723
G382,G221,0.010859532398991005
G19,G352,0.010849821025644864
G196,G129,0.010839781654481018
G144,G340,0.010834342570204158
G170,G28,0.010831895211678783
G19,G111,0.010823059430473143
G47,G190,0.01082104086914805
G144,G271,0.010807413952052758
G30,G395,0.010802726389890575
G123,G267,0.010794471463612385
G115,G237,0.01078463554768774
G355,G352,0.010777422292168479
G170,G205,0.010772628096892745
G243,G69,0.010768936485381735
G80,G56,0.010729372133014791
G355,G113,0.010724879114384842
G130,G341,0.010719794002947883
G180,G110,0.010689527797654086
G30,G283,0.010675542818401435
G395,G338,0.010669892185018973
G382,G196,0.010667449302669496
G115,G374,0.010666081500314305
G302,G53,0.010643028629102436
G391,G167,0.010642998252486352
G277,G332,0.01064123747090967
G19,G24,0.01062037968495233
G180,G232,0.010608548471601448
G130,G214,0.010605074486899771
G302,G179,0.010603209939165636
G243,G145,0.010584353915466152
G123,G141,0.010579771720991303
G196,G156,0.010579032452911141
G46,G294,0.01057794638679678
G130,G177,0.010562799778195103
G1,G327,0.010557652848348168
G262,G315,0.010548355585632177
G391,G251,0.01054052668701171
G102,G327,0.01053566801261717
G196,G135,0.010534800330796235
G391,G248,0.010533533733556238
G393,G156,0.010526364621220946
G123,G349,0.0105224493691645
G355,G75,0.010519461499756348
G47,G218,0.01051436021785862
G130,G101,0.010498387055281732
G393,G177,0.010496300100076447
G19,G178,0.010486675037607794
G102,G274,0.0104857391469033
G196,G187,0.010481689868659105
G212,G238,0.010475301650856542
G170,G241,0.010473394326617355
G46,G370,0.010469014181030432
G355,G16,0.010460794198622874
G170,G243,0.010457418560170422
G277,G236,0.010443852814750482
G246,G324,0.010428644256503056
G123,G142,0.010422691000174247
G196,G309,0.010420773035789282
G382,G225,0.010393889027455583
G355,G262,0.010380714950362531
G19,G160,0.010366546718059493
G262,G335,0.010340418511428404
G302,G102,0.01033029087000975
G277,G210,0.010330268207853849
G30,G89,0.010324036315521496
G1,G55,0.010322611329206286
G196,G369,0.010321011508343275
G1,G169,0.01031023877193403
G212,G148,0.0102855197400879
G115,G134,0.010261275769440033
G1,G375,0.010254439285560695
G30,G364,0.010216422574176638
G373,G112,0.010190185892795578
G30,G248,0.010190070617801512
G373,G127,0.010182808270035058
G19,G394,0.010181184179250447
G19,G267,0.010164173056664429
G19,G143,0.0101628045294345
G115,G334,0.010160095301677954
G30,G5,0.010157103572343847
G115,G315,0.010149863138343429
G19,G141,0.010134789865720615
G19,G151,0.010129184291411476
G246,G53,0.010127641079189731
G41,G335,0.010109531524993387
G395,G352,0.010109049932690746
G373,G279,0.010108969500247325
G393,G240,0.010102078443310285
G80,G134,0.01009789846810443
G102,G269,0.010089459530738705
G115,G288,0.010075596147877152
G67,G267,0.010060214941366968
G67,G45,0.010051797694292292
G170,G82,0.010041798465629734
G393,G228,0.010040993958335909
G359,G218,0.010018154730018793
G355,G349,0.010015215069178185
G115,G169,0.009997895539742896
G30,G397,0.009995665537907646
G67,G297,0.009991034342956617
G123,G373,0.00998760825378378
G246,G232,0.009985037766264526
G1,G338,0.009976628505308047
G277,G390,0.009975764582731944
G47,G39,0.009973494195618382
G84,G356,0.009965991039930358
G243,G200,0.009962630023658492
G123,G256,0.009958201176639234
G80,G316,0.009957479415714995
G359,G210,0.009944293018376484
